frame,ball_x,ball_y,ball_z
1054,0.9371168228269176,10.956106202471181,4.073333427996895
1055,0.9259094729864,11.130563424501725,4.002432364789734
1056,0.9151447635282872,11.298130363586552,3.9236507752218075
1057,0.9047989542356965,11.459176567597957,3.837251291147828
1058,0.8948512476535022,11.614025776429678,3.743490745515952
1059,0.8852833036240341,11.762963478890804,3.642622519663983
1060,0.8760788262289515,11.906243342501703,3.534898197028987
1061,0.8672232122591058,12.044092685525593,3.420568625986401
1062,0.8587032526883533,12.176717123923373,3.2998844871884514
1063,0.8505068802452581,12.304304500733947,3.1730964546082525
1064,0.8426229572885535,12.427028188073221,3.0404550332593763
1065,0.8350410989698832,12.545049839839853,2.902210149670553
1066,0.8277515272343818,12.658521664389342,2.758610563538416
1067,0.8207449516509346,12.767588279568614,2.609903160725869
1068,0.8140124734343938,12.87238820673717,2.4563321792214285
1069,0.8075455093544747,12.973055055225752,2.298138411157183
1070,0.8013357325381973,13.069718443824616,2.135558415798397
1071,0.795375027472423,13.162504701228562,1.9688237708007907
1072,0.9567245703882974,10.603789431260154,2.8042577881948754
1073,1.045753880164173,9.191943755830794,3.256445258217541
1074,1.1077639251793305,8.208575311121667,3.5620037851178736
1075,1.1554645162833013,7.452129221231686,3.7873195942099005
1076,1.1942795584313097,6.836592051099387,3.9607187857612853
1077,1.2270352758672072,6.317144937290703,4.09695601896453
1078,1.2553934086276919,5.867435653888049,4.204701514257831
1079,1.2804142351154015,5.470650081122517,4.289482867866145
1080,1.302815492207273,5.115406195384678,4.355038472216364
1081,1.3231052753855912,4.793646510761474,4.404012764706337
1082,1.3416560557616073,4.499464301378395,4.438344009366546
1083,1.3587485966885413,4.228407162436826,4.459494965776418
1084,1.3745993661875295,3.9770422981498728,4.468597462836843
1085,1.3893783762085234,3.742673622959705,4.4665470674731225
1086,1.4032212067857213,3.5231510799306935,4.45406745107698
1087,1.4162373594841273,3.316738170022323,4.431755613239379
1088,1.428516217457436,3.1220174362272424,4.400114578951508
1089,1.440131401198189,2.937821389161586,4.3595776227372145
1090,1.4511440227381187,2.7631809012657254,4.310526569134042
1091,1.4616051670155388,2.5972858567539903,4.253305807536824
1092,1.4715578199196184,2.4394545762796396,4.1882330944492985
1093,1.4810383920785117,2.289109652379579,4.115607862003644
1094,1.4900779409844076,2.1457585687561083,4.035717529975731
1095,1.4987031628880896,2.008977970602667,3.9488421818467057
1096,1.5069372048166167,1.8784007874552135,3.85525788305167
1097,1.5148003327839845,1.7537056365658836,3.755238870670984
1098,1.5223104826202076,1.6346080877385254,3.64905881419118
1099,1.5294837133662007,1.5208534732965746,3.5369913270090847
